book,word,translation,image,sound1,sound2,sound3,image_text,unit
666,2,honor,"sharaflamoq, hurmat qilmoq",honor.jpg,honor_1392933884419.mp3,honor_meaning.mp3,honor_example.mp3,"# © honor toned «

S When you honor people or things, you show respect for them.
s ~ | honor my science teacher by working hard in class.
",4
667,2,impress,lol qoldirmoq,impress.jpg,impress_1392933884419.mp3,impress_meaning.mp3,impress_example.mp3,"o impress limprés] v,
a £ To impress someone means to make that person proud.

— He was able to impress the girls with his new dance.
T
",4
668,2,marathon,marafon,marathon.jpg,marathon.mp3,marathon_meaning.mp3,marathon_example.mp3,"© Marathon [mereedn) on.

Amarathon is a very long foot race just over 42 kilometers.
— }ran a marathon, and now my legs are tired.
",4
669,2,narrow,tor,narrow.jpg,narrow_1392933884419.mp3,narrow_meaning.mp3,narrow_example.mp3,"© Narrow [nezrou) ag.

When something is narrow, it is very thin.
~ The bridge is too narrow for a car to drive over.
",4
670,2,pale,xira,pale.jpg,pale_1392933884419.mp3,pale_meaning.mp3,pale_example.mp3,"© pale [pei aaj.
When something is pale, it does not have a bright color.
— The girl’s skin was very pale.

 
",4
671,2,rough,"gʻadir-budur, dagʻal",rough.jpg,rough_1392933884419.mp3,rough_meaning.mp3,rough_example.mp3,"© rough [rat agi.
When something is rough, it is not even or smooth.
— The rough ground hurt my feet.
",4
672,2,satisfy,"qoniqtirmoq, mamnun qilmoq",satisfy.jpg,satisfy_1392933884419.mp3,satisfy_meaning.mp3,satisfy_example.mp3,"© Satisfy Iscetistal v.
To satisfy someone means to make them happy.
— It will satisfy my teacher if | finish all my homework.
",4
673,2,scream,"baqirmoq, qichqirmoq",scream.jpg,scream_1392933884419.mp3,scream_meaning.mp3,scream_example.mp3," 

q © scream [skri:m v.
a To scream means to make a loud noise with your mouth.

-> The girl saw a spider and screamed.
_
",4
674,2,sensitive,"sezuvchan, taʼsirchan",sensitive.jpg,sensitive_1392933884419.mp3,sensitive_meaning.mp3,sensitive_example.mp3,"© sensitive [sénsotiv) co.

When someone or something is sensitive, they are easily hurt.
~— My teeth are sensitive to cold things.
",4
675,2,shade,soya,shade.jpg,shade_1392933884419.mp3,shade_meaning.mp3,shade_example.mp3,"© shade {eisi n.
The shade is a dark area that something makes when it blocks the sun.
— It was hot outside, so the boy sat in the shade of a tree.
",4
676,2,supplement,"toʻldirmoq, qoʻshmoq",supplement.jpg,supplement.mp3,supplement_meaning.mp3,supplement_example.mp3,"© supplement Isipioment v.

To supplement something is to add something else to it in a good way.
~ He supplements his diet with fresh fruits.
",4
677,2,terror,"daxshat, qoʻrquv",terror.jpg,terror_1392933884419.mp3,terror_meaning.mp3,terror_example.mp3,"© terror (teraz) rv.

When someone feels terror, they are scared.
— | felt a sense of terror when the tiger chased me.
",4
678,2,threat,"xatar, xavf",threat.jpg,threat_1392933884419.mp3,threat_meaning.mp3,threat_example.mp3,"© threat loret) x.

A threat is something bad that might happen.
— Due to the dark clouds, there was a threat of a bad storm.
",4
679,2,victim,qurbon,victim.jpg,victim_1392933884419.mp3,victim_meaning.mp3,victim_example.mp3,"ft. © victim (viktind o.
> A victim is a person that had something bad happen to them.
f

— | was a victim of a robbery.
",4
680,2,ancestor,ajdod,ancestor.jpg,ancestor.mp3,ancestor_meaning.mp3,ancestor_example.mp3,"© ancestor [ensester) n.

An ancestor is a family member from the past.
— My ancestors came from Germany.
",5
681,2,angle,"taraf, tomon, burchak",angle.jpg,angle_1392933884419.mp3,angle_meaning.mp3,angle_example.mp3,"© angle [engi] ».
An angle is the direction from which you look at something.

— The giraffe turned its head to see from another angle.
",5
682,2,boot,etik,boot.jpg,boot_1392933884419.mp3,boot_meaning.mp3,boot_example.mp3,"© boot tou: x.

A boot is a heavy shoe that goes over your ankle.
— He wore boots so that his feet wouldn’t get wet.
",5
683,2,border,chegara,border.jpg,border_1392933884419.mp3,border_meaning.mp3,border_example.mp3,"1
© border (e372 »
[ ] A border is the edge of an area.

~ The postcard had a pretty green border of pine needles.
",5
684,2,congratulate,"tabriklamoq, qutlamoq",congratulate.jpg,congratulate.mp3,congratulate_meaning.mp3,congratulate_example.mp3,"© congratulate {kon
To congratulate someone is to tell them that you are happy for the:
— Bill and Angela congratulated each other on a job well done.

 
",5
685,2,frame,ramka,frame.jpg,frame_1392933884419.mp3,frame_meaning.mp3,frame_example.mp3,"© frame fireimi
A frame is a border for a picture or mirror.
— | have to get a frame for my friend's picture.

 

a
",5
686,2,heaven,jannat,heaven.jpg,heaven.mp3,heaven_meaning.mp3,heaven_example.mp3,"© heaven theven! n.

Heaven is the place that some people believe people go when they
— When | die, | hope that! go to heaven.
",5
687,2,incredible,aqlga sigʻmas,incredible.jpg,incredible.mp3,incredible_meaning.mp3,incredible_example.mp3,"© incredible tinkredep) aaj,
If someone or something is incredible, it is hard to believe they are tri
— 1 have an incredible story to tell you about my vacation.
",5
688,2,legend,afsona,legend.jpg,legend.mp3,legend_meaning.mp3,legend_example.mp3,"e legend [lédgend) a.

A legend is a story from the past.
~ There is a well-known legend about a king and his queen.
",5
689,2,praise,maqtamoq,praise.jpg,praise_1392933884419.mp3,praise_meaning.mp3,praise_example.mp3,"© praise lorciad
To praise is to show that you like someone or something.
~ The coach praised both athletes after a good practice.
",5
690,2,proceed,bir yoʻnalishdan bormoq,proceed.jpg,proceed_1392933884419.mp3,proceed_meaning.mp3,proceed_example.mp3,"© proceed [presi «i v.
To proceed is to go in a certain direction.
— My son and {| proceeded to the beach so we could go fishing.
",5
691,2,pure,"sof, musaffo",pure.jpg,pure_1392933884419.mp3,pure_meaning.mp3,pure_example.mp3,"© PUTE pjued aj.
If something is pure, it is very clear and beautiful.
— The rose was pure. if had no dirt or imperfections.
",5
692,2,relative,qarindosh,relative.jpg,relative_1392933884419.mp3,relative_meaning.mp3,relative_example.mp3,"© telative [rictiv) x.
A relative is a family member.
— My relatives came by to see the new baby.
",5
693,2,senior,katta yoshdagi,senior.jpg,senior_1392933884419.mp3,senior_meaning.mp3,senior_example.mp3,"=
—) © senior [s
2 If one is senior, they are the oldest or have been there the longest.
xy — Because he got his job first, Bob is the senior chef.

 

jar] adj.
",5
694,2,silent,"jim, sokin, tinch",silent.jpg,silent_1392933884419.mp3,silent_meaning.mp3,silent_example.mp3," 

If someone or something’ is silent, they make no sound.
— Since no one was home, the house was silent.

 
",5
695,2,sink,choʻkmoq,sink.jpg,sink_1392933884419.mp3,sink_meaning.mp3,sink_example.mp3,"© sink tink v.
To sink into something is to slowly fall into it.
~ The boat had a hole in it, and it sank into the ocean.
",5
696,2,superior,"ustun, yuqori",superior.jpg,superior_1392933884419.mp3,superior_meaning.mp3,superior_example.mp3,"© superior (sepiorian aaj.
If someone or something is superior, they are better than another.
— | think cooking outdoors is superior to cooking indoors.
",5
697,2,surround,oʻrab olmoq,surround.jpg,surround_1392933884419.mp3,surround_meaning.mp3,surround_example.mp3,"© surround (saraund .

To surround something is to close in on it from all sides.
~— We surrounded the suspect on all four sides.
",5
698,2,thick,"qalin, keng",thick.jpg,thick_1392933884419.mp3,thick_meaning.mp3,thick_example.mp3,"© thick loi aj.
If something is thick, itis wide and solid.
— The fog was so thick that | couldn’t see through it.
",5
699,2,wrap,oʻramoq,wrap.jpg,wrap_1392933884419.mp3,wrap_meaning.mp3,wrap_example.mp3," 

© wrap [repl v.
To wrap is to cover something on all sides.
— | wrapped his gift and put a bow on it.
",5
700,2,abroad,"xorij, chet el",abroad.jpg,abroad_1392933884419.mp3,abroad_meaning.mp3,abroad_example.mp3,"© abroad lebrs:d adv.

SF If Someone goes or travels abroad, they go to another country.

— My brother wants to go abroad next year,
,
",6
701,2,anger,jahlini chiqarmoq,anger.jpg,anger_1392933884419.mp3,anger_meaning.mp3,anger_example.mp3,"© anger [éngerl v.

To anger someone is to make them mad.
— Ifangers me when people are rude.
",6
702,2,bride,kelinchak,bride.jpg,bride.mp3,bride_meaning.mp3,bride_example.mp3,"© bride tbraid ».
A bride is a woman who is getting married or has just gotten married.
— The bride looked beautiful in her wedding dress.

 
",6
703,2,brief,qisqa,brief.jpg,brief_1392933884419.mp3,brief_meaning.mp3,brief_example.mp3,"© brief tri: aaj.

If something is brief, it only lasts for a short time,
— The meeting this afternoon was very brief.
",6
704,2,chase,"quvlamoq, quvmoq",chase.jpg,chase_1392933884419.mp3,chase_meaning.mp3,chase_example.mp3,"© chase ites! v.

To chase someone or something is to follow them in order to catch them.
— {was chased by an angry native.

 
",6
705,2,disappoint,xafa qilmoq,disappoint.jpg,disappoint_1392933884419.mp3,disappoint_meaning.mp3,disappoint_example.mp3,"© Gisappoint Ldisopsint) v.
To disappoint is to make one feel sad or unsatisfied.
— | do not want to disappoint my family, so | try to do well at school.
",6
706,2,dive,"suvga sakramoq, soʻngʻimoq",dive.jpg,dive.mp3,dive_meaning.mp3,dive_example.mp3,"© dive tail «
To dive is to jump into water.
— | will dive into the lake once we get there.
",6
707,2,exchange,ayrboshlamoq,exchange.jpg,exchange_1392933884419.mp3,exchange_meaning.mp3,exchange_example.mp3,"© exchange [iksyeinds| v.

4
eq To exchange means to give something for another thing in return.
— | exchanged my foreign money for American dollars.
r
",6
708,2,favor,"yordam, muruvvat",favor.jpg,favor_1392933884419.mp3,favor_meaning.mp3,favor_example.mp3,"© VTaVOP ifeivar) a.
eo A favor is something you do for someone to help them.

— Can you do me a favor and turn off the lights?
1
",6
709,2,fee,"toʻlov, badal",fee.jpg,fee_1392933884419.mp3,fee_meaning.mp3,fee_example.mp3,"™ Tee lhl an.
on A fee is an amount of money that a person or company asks fora service.

— | had to pay an hourly fee to speak with my lawyer.
",6
710,2,forever,"abadiy, umrbod",forever.jpg,forever_1392933884419.mp3,forever_meaning.mp3,forever_example.mp3,"y

© forever [foraverl adv.

\f something lasts forever, it means it lasts for all time.
— The young couple promised that they would love each other forever.
",6
711,2,guy,erkak kishi,guy.jpg,guy_1392933884419.mp3,guy_meaning.mp3,guy_example.mp3,"© guy fgail x.
A guy is an informal way to call a man.
— The guy at the flower shop was really helpful today.
",6
712,2,lovely,"yoqimli, goʻzal",lovely.jpg,lovely.mp3,lovely_meaning.mp3,lovely_example.mp3,"© lovely tavil agj.
If people or things are lovely, they are good-looking or beautiful.
— The trees look lovely in the fall,
",6
713,2,mood,kayfiyat,mood.jpg,mood_1392933884419.mp3,mood_meaning.mp3,mood_example.mp3,"© mood tnucai a.

A mood is the way someone is feeling.
—famina good mood because | did well on my math test.
",6
714,2,palace,"qasr, saroy",palace.jpg,palace_1392933884419.mp3,palace_meaning.mp3,palace_example.mp3,"© palace [pziis! ».
Apalace is a very large building. It is often the home of a royal family.
“es — The king and queen live in qa beautiful palace.
",6
715,2,permit,ruxsat etmoq,permit.jpg,permit_1392933884419.mp3,permit_meaning.mp3,permit_example.mp3,"© permit [permit v.
To permit something is to let someone do it.
— f was sick, so my mother permitted me to stay home from school.

 
",6
716,2,protest,norozilik bildirmoq,protest.jpg,protest_1392933884419.mp3,protest_meaning.mp3,protest_example.mp3,"© protest [pretest] v.

To protest something is to argue about it with someone,
~ The people protested the decision of the president.
",6
717,2,sculpture,haykal,sculpture.jpg,sculpture.mp3,sculpture_meaning.mp3,sculpture_example.mp3,"© sculpture [skaloyerd n.
A sculpture is a piece of art that is made from wood, clay, or stone.
~ We saw an old sculpture of Buddha at the museum.
",6
718,2,tribe,qabila,tribe.jpg,tribe.mp3,tribe_meaning.mp3,tribe_example.mp3,"© tribe ttrais) x.

A tribe is a group of people who live in the same culture,
— There’s a small tribe of people who live in the mountains of Spain.
",6
719,2,youth,yoshlik payt,youth.jpg,youth_1392933884419.mp3,youth_meaning.mp3,youth_example.mp3,": © youth [uel x.

Youth is a time in people’s lives when they are young.
| hi ~ My mother wanted to be a nurse in her youth.
",6
720,2,basis,"tartib, yoʻnalish",basis.jpg,basis_1392933884419.mp3,basis_meaning.mp3,basis_example.mp3,"© basis loéisis| n.
To do something on time’s basis is how often you do it.
— My grandfather gets his hearing checked on a yearly basis.
",7
721,2,biology,biologiya,biology.jpg,biology_1392933884419.mp3,biology_meaning.mp3,biology_example.mp3,"© biology beiaiessi x.
Biology is the study of living things.
— We learned about the human heart in biology class.

 
",7
722,2,cage,qafas,cage.jpg,cage.mp3,cage_meaning.mp3,cage_example.mp3,"™ cage [keidg] 9,
A cage is something that holds an animal so it cannot leave.
— We put the parrots in their cage at night.
",7
723,2,colleague,hamkasb,colleague.jpg,colleague_1392933884419.mp3,colleague_meaning.mp3,colleague_example.mp3,"© colleague tkaiig] ».
A colleague is somebody you work with.
— My colleague helped me finish the job.
",7
724,2,colony,"koloniya, mustamlaka",colony.jpg,colony.mp3,colony_meaning.mp3,colony_example.mp3,"© colony kkoisnil ».
A colony is a country controlled by another country.
~ The USA was at one time a colony of Great Britain.
",7
725,2,debate,muhokama qilmoq,debate.jpg,debate_1392933884419.mp3,debate_meaning.mp3,debate_example.mp3," 

© debate taeit v.
ae To debate is to seriously discuss something with someone.
. — The husband and wife debated over which TV to buy.
",7
